检查项,对象编号,计算值,允许值,是否通过,说明
装载体积,T001,0.159,0.25,通过,
返航SOC,T001,0.6342158942704362,0.2,通过,
架次能耗复算,T001,2.92627284583651,2.92627284583651,通过,
返航时刻复算,T001,1561.4267416985467,1561.4267416985467,通过,
逐航段载荷递减,T001,76.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T001,C,C,通过,
电池机型兼容,T001,C,C,通过,
充电时间复算,T001,1625.865562414055,1625.865562414055,通过,
电池释放时刻,T001,3187.2923041126014,3187.2923041126014,通过,
逐箱送达时刻复算,S001-MED-01,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-MED-01,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-MED-02,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-MED-02,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-01,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-01,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-02,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-02,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-03,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-03,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-04,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-04,1248.8983708492733,3600.0,通过,T001
逐箱送达时刻复算,S001-WAT-05,1248.8983708492733,1248.8983708492733,通过,T001
硬时限,S001-WAT-05,1248.8983708492733,3600.0,通过,T001
机型物理可行,T002,C,存在可行复算,通过,
载质量,T002,59.0,80.0,通过,
装载体积,T002,0.156,0.25,通过,
返航SOC,T002,0.6755346129347195,0.2,通过,
架次能耗复算,T002,2.595723096522244,2.595723096522244,通过,
返航时刻复算,T002,1565.0356687212288,1565.0356687212288,通过,
逐航段载荷递减,T002,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T002,C,C,通过,
电池机型兼容,T002,C,C,通过,
充电时间复算,T002,1536.3416719747743,1536.3416719747743,通过,
电池释放时刻,T002,3101.377340696003,3101.377340696003,通过,
逐箱送达时刻复算,S006-FOD-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-FOD-01,1211.1628343606144,7200.0,通过,T002
逐箱送达时刻复算,S006-HYG-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-HYG-01,1211.1628343606144,10800.0,通过,T002
逐箱送达时刻复算,S006-MED-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-MED-01,1211.1628343606144,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-01,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-WAT-01,1211.1628343606144,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-02,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-WAT-02,1211.1628343606144,3600.0,通过,T002
逐箱送达时刻复算,S006-WAT-03,1211.1628343606144,1211.1628343606144,通过,T002
硬时限,S006-WAT-03,1211.1628343606144,3600.0,通过,T002
机型物理可行,T003,C,存在可行复算,通过,
载质量,T003,45.0,80.0,通过,
装载体积,T003,0.129,0.25,通过,
返航SOC,T003,0.5745807684626832,0.2,通过,
架次能耗复算,T003,3.403353852298534,3.403353852298534,通过,
返航时刻复算,T003,3450.651982833202,3450.651982833202,通过,
逐航段载荷递减,T003,45.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T003,C,C,通过,
电池机型兼容,T003,C,C,通过,
充电时间复算,T003,1755.0750016641864,1755.0750016641864,通过,
电池释放时刻,T003,5205.726984497389,5205.726984497389,通过,
逐箱送达时刻复算,S007-FOD-01,2899.9993622658744,2899.9993622658744,通过,T003
硬时限,S007-FOD-01,2899.9993622658744,7200.0,通过,T003
逐箱送达时刻复算,S007-HYG-01,2899.9993622658744,2899.9993622658744,通过,T003
硬时限,S007-HYG-01,2899.9993622658744,10800.0,通过,T003
逐箱送达时刻复算,S007-MED-01,2899.9993622658744,2899.9993622658744,通过,T003
硬时限,S007-MED-01,2899.9993622658744,3600.0,通过,T003
逐箱送达时刻复算,S007-WAT-01,2899.9993622658744,2899.9993622658744,通过,T003
硬时限,S007-WAT-01,2899.9993622658744,3600.0,通过,T003
逐箱送达时刻复算,S007-WAT-02,2899.9993622658744,2899.9993622658744,通过,T003
硬时限,S007-WAT-02,2899.9993622658744,3600.0,通过,T003
机型物理可行,T004,B,存在可行复算,通过,
载质量,T004,25.0,30.0,通过,
装载体积,T004,0.067,0.073,通过,
返航SOC,T004,0.5447381788009044,0.2,通过,
架次能耗复算,T004,1.8210472847963826,1.8210472847963826,通过,
返航时刻复算,T004,1554.5722391614418,1554.5722391614418,通过,
逐航段载荷递减,T004,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T004,B,B,通过,
电池机型兼容,T004,B,B,通过,
充电时间复算,T004,1455.787156745099,1455.787156745099,通过,
电池释放时刻,T004,3010.359395906541,3010.359395906541,通过,
逐箱送达时刻复算,S010-FOD-01,1084.8227862473875,1084.8227862473875,通过,T004
硬时限,S010-FOD-01,1084.8227862473875,7200.0,通过,T004
逐箱送达时刻复算,S010-MED-01,1084.8227862473875,1084.8227862473875,通过,T004
硬时限,S010-MED-01,1084.8227862473875,3600.0,通过,T004
逐箱送达时刻复算,S010-WAT-01,1084.8227862473875,1084.8227862473875,通过,T004
硬时限,S010-WAT-01,1084.8227862473875,3600.0,通过,T004
机型物理可行,T005,B,存在可行复算,通过,
载质量,T005,25.0,30.0,通过,
装载体积,T005,0.067,0.073,通过,
返航SOC,T005,0.5448006822497418,0.2,通过,
架次能耗复算,T005,1.8207972710010332,1.8207972710010332,通过,
返航时刻复算,T005,1500.9702855348519,1500.9702855348519,通过,
逐航段载荷递减,T005,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T005,B,B,通过,
电池机型兼容,T005,B,B,通过,
充电时间复算,T005,1455.6788174337808,1455.6788174337808,通过,
电池释放时刻,T005,2956.6491029686326,2956.6491029686326,通过,
逐箱送达时刻复算,S013-FOD-01,1058.0184761007592,1058.0184761007592,通过,T005
硬时限,S013-FOD-01,1058.0184761007592,7200.0,通过,T005
逐箱送达时刻复算,S013-MED-01,1058.0184761007592,1058.0184761007592,通过,T005
硬时限,S013-MED-01,1058.0184761007592,3600.0,通过,T005
逐箱送达时刻复算,S013-WAT-01,1058.0184761007592,1058.0184761007592,通过,T005
硬时限,S013-WAT-01,1058.0184761007592,3600.0,通过,T005
机型物理可行,T006,B,存在可行复算,通过,
载质量,T006,25.0,30.0,通过,
装载体积,T006,0.067,0.073,通过,
返航SOC,T006,0.30916820250436894,0.2,通过,
架次能耗复算,T006,2.7633271899825242,2.7633271899825242,通过,
返航时刻复算,T006,3444.996092111448,3444.996092111448,通过,
逐航段载荷递减,T006,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T006,B,B,通过,
电池机型兼容,T006,B,B,通过,
充电时间复算,T006,1864.1084489924274,1864.1084489924274,通过,
电池释放时刻,T006,5309.104541103876,5309.104541103876,通过,
逐箱送达时刻复算,S012-FOD-01,2782.91318882315,2782.91318882315,通过,T006
硬时限,S012-FOD-01,2782.91318882315,7200.0,通过,T006
逐箱送达时刻复算,S012-MED-01,2782.91318882315,2782.91318882315,通过,T006
硬时限,S012-MED-01,2782.91318882315,3600.0,通过,T006
逐箱送达时刻复算,S012-WAT-01,2782.91318882315,2782.91318882315,通过,T006
硬时限,S012-WAT-01,2782.91318882315,3600.0,通过,T006
机型物理可行,T007,B,存在可行复算,通过,
载质量,T007,25.0,30.0,通过,
装载体积,T007,0.067,0.073,通过,
返航SOC,T007,0.4680789737168829,0.2,通过,
架次能耗复算,T007,2.1276841051324684,2.1276841051324684,通过,
返航时刻复算,T007,3399.11212583257,3399.11212583257,通过,
逐航段载荷递减,T007,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T007,B,B,通过,
电池机型兼容,T007,B,B,通过,
充电时间复算,T007,1588.6631122240697,1588.6631122240697,通过,
电池释放时刻,T007,4987.77523805664,4987.77523805664,通过,
逐箱送达时刻复算,S014-FOD-01,2784.398849163673,2784.398849163673,通过,T007
硬时限,S014-FOD-01,2784.398849163673,7200.0,通过,T007
逐箱送达时刻复算,S014-MED-01,2784.398849163673,2784.398849163673,通过,T007
硬时限,S014-MED-01,2784.398849163673,3600.0,通过,T007
逐箱送达时刻复算,S014-WAT-01,2784.398849163673,2784.398849163673,通过,T007
硬时限,S014-WAT-01,2784.398849163673,3600.0,通过,T007
机型物理可行,T008,A,存在可行复算,通过,
载质量,T008,17.0,25.0,通过,
装载体积,T008,0.039,0.06,通过,
返航SOC,T008,0.34878237926219746,0.2,通过,
架次能耗复算,T008,2.9304792933201114,2.9304792933201114,通过,
返航时刻复算,T008,2011.052935022607,2011.052935022607,通过,
逐航段载荷递减,T008,17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T008,A,A,通过,
电池机型兼容,T008,A,A,通过,
充电时间复算,T008,1346.5829069591434,1346.5829069591434,通过,
电池释放时刻,T008,3357.6358419817507,3357.6358419817507,通过,
逐箱送达时刻复算,S002-MED-01,1287.4664675113036,1287.4664675113036,通过,T008
硬时限,S002-MED-01,1287.4664675113036,3600.0,通过,T008
逐箱送达时刻复算,S002-WAT-01,1287.4664675113036,1287.4664675113036,通过,T008
硬时限,S002-WAT-01,1287.4664675113036,3600.0,通过,T008
机型物理可行,T009,C,存在可行复算,通过,
载质量,T009,78.0,80.0,通过,
装载体积,T009,0.23500000000000001,0.25,通过,
返航SOC,T009,0.6244127637498618,0.2,通过,
架次能耗复算,T009,3.004697890001106,3.004697890001106,通过,
返航时刻复算,T009,3192.4624104197756,3192.4624104197756,通过,
逐航段载荷递减,T009,78.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T009,C,C,通过,
电池机型兼容,T009,C,C,通过,
充电时间复算,T009,1647.1056785419662,1647.1056785419662,通过,
电池释放时刻,T009,4839.5680889617415,4839.5680889617415,通过,
逐箱送达时刻复算,S001-FOD-01,2879.934039570502,2879.934039570502,通过,T009
硬时限,S001-FOD-01,2879.934039570502,7200.0,通过,T009
逐箱送达时刻复算,S001-FOD-02,2879.934039570502,2879.934039570502,通过,T009
硬时限,S001-FOD-02,2879.934039570502,7200.0,通过,T009
逐箱送达时刻复算,S001-FOD-03,2879.934039570502,2879.934039570502,通过,T009
硬时限,S001-FOD-03,2879.934039570502,7200.0,通过,T009
逐箱送达时刻复算,S001-HYG-01,2879.934039570502,2879.934039570502,通过,T009
硬时限,S001-HYG-01,2879.934039570502,10800.0,通过,T009
逐箱送达时刻复算,S001-HYG-02,2879.934039570502,2879.934039570502,通过,T009
硬时限,S001-HYG-02,2879.934039570502,10800.0,通过,T009
逐箱送达时刻复算,S001-WAT-06,2879.934039570502,2879.934039570502,通过,T009
硬时限,S001-WAT-06,2879.934039570502,3600.0,通过,T009
逐箱送达时刻复算,S001-WAT-07,2879.934039570502,2879.934039570502,通过,T009
硬时限,S001-WAT-07,2879.934039570502,3600.0,通过,T009
逐箱送达时刻复算,S001-WAT-08,2879.934039570502,2879.934039570502,通过,T009
硬时限,S001-WAT-08,2879.934039570502,3600.0,通过,T009
机型物理可行,T010,A,存在可行复算,通过,
载质量,T010,14.0,25.0,通过,
装载体积,T010,0.027,0.06,通过,
返航SOC,T010,0.3596054609594903,0.2,通过,
架次能耗复算,T010,2.8817754256822936,2.8817754256822936,通过,
返航时刻复算,T010,1951.052935022607,1951.052935022607,通过,
逐航段载荷递减,T010,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T010,A,A,通过,
电池机型兼容,T010,A,A,通过,
充电时间复算,T010,1332.5129007526625,1332.5129007526625,通过,
电池释放时刻,T010,3283.5658357752695,3283.5658357752695,通过,
逐箱送达时刻复算,S002-WAT-02,1227.4664675113036,1227.4664675113036,通过,T010
硬时限,S002-WAT-02,1227.4664675113036,3600.0,通过,T010
机型物理可行,T011,A,存在可行复算,通过,
载质量,T011,14.0,25.0,通过,
装载体积,T011,0.027,0.06,通过,
返航SOC,T011,0.3596054609594903,0.2,通过,
架次能耗复算,T011,2.8817754256822936,2.8817754256822936,通过,
返航时刻复算,T011,1951.052935022607,1951.052935022607,通过,
逐航段载荷递减,T011,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T011,A,A,通过,
电池机型兼容,T011,A,A,通过,
充电时间复算,T011,1332.5129007526625,1332.5129007526625,通过,
电池释放时刻,T011,3283.5658357752695,3283.5658357752695,通过,
逐箱送达时刻复算,S002-WAT-03,1227.4664675113036,1227.4664675113036,通过,T011
硬时限,S002-WAT-03,1227.4664675113036,3600.0,通过,T011
机型物理可行,T012,A,存在可行复算,通过,
载质量,T012,14.0,25.0,通过,
装载体积,T012,0.027,0.06,通过,
返航SOC,T012,0.3596054609594903,0.2,通过,
架次能耗复算,T012,2.8817754256822936,2.8817754256822936,通过,
返航时刻复算,T012,1951.052935022607,1951.052935022607,通过,
逐航段载荷递减,T012,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T012,A,A,通过,
电池机型兼容,T012,A,A,通过,
充电时间复算,T012,1332.5129007526625,1332.5129007526625,通过,
电池释放时刻,T012,3283.5658357752695,3283.5658357752695,通过,
逐箱送达时刻复算,S002-WAT-04,1227.4664675113036,1227.4664675113036,通过,T012
硬时限,S002-WAT-04,1227.4664675113036,3600.0,通过,T012
机型物理可行,T013,C,存在可行复算,通过,
载质量,T013,59.0,80.0,通过,
装载体积,T013,0.156,0.25,通过,
返航SOC,T013,0.22788512126357996,0.2,通过,
架次能耗复算,T013,6.17691902989136,6.17691902989136,通过,
返航时刻复算,T013,5497.647901887567,5497.647901887567,通过,
逐航段载荷递减,T013,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T013,C,C,通过,
电池机型兼容,T013,C,C,通过,
充电时间复算,T013,2506.2489039289103,2506.2489039289103,通过,
电池释放时刻,T013,8003.896805816477,8003.896805816477,通过,
逐箱送达时刻复算,S004-FOD-01,4778.025156153672,4778.025156153672,通过,T013
硬时限,S004-FOD-01,4778.025156153672,10800.0,通过,T013
逐箱送达时刻复算,S004-HYG-01,4778.025156153672,4778.025156153672,通过,T013
硬时限,S004-HYG-01,4778.025156153672,14400.0,通过,T013
逐箱送达时刻复算,S004-MED-01,4778.025156153672,4778.025156153672,通过,T013
硬时限,S004-MED-01,4778.025156153672,7200.0,通过,T013
逐箱送达时刻复算,S004-WAT-01,4778.025156153672,4778.025156153672,通过,T013
硬时限,S004-WAT-01,4778.025156153672,7200.0,通过,T013
逐箱送达时刻复算,S004-WAT-02,4778.025156153672,4778.025156153672,通过,T013
硬时限,S004-WAT-02,4778.025156153672,7200.0,通过,T013
逐箱送达时刻复算,S004-WAT-03,4778.025156153672,4778.025156153672,通过,T013
硬时限,S004-WAT-03,4778.025156153672,7200.0,通过,T013
机型物理可行,T014,C,存在可行复算,通过,
载质量,T014,59.0,80.0,通过,
装载体积,T014,0.192,0.25,通过,
返航SOC,T014,0.20230679426689147,0.2,通过,
架次能耗复算,T014,6.381545645864868,6.381545645864868,通过,
返航时刻复算,T014,6090.378002289608,6090.378002289608,通过,
逐航段载荷递减,T014,59.000000|45.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T014,C,C,通过,
电池机型兼容,T014,C,C,通过,
充电时间复算,T014,2561.6686124217354,2561.6686124217354,通过,
电池释放时刻,T014,8652.046614711344,8652.046614711344,通过,
逐箱送达时刻复算,S005-FOD-01,4711.309791381228,4711.309791381228,通过,T014
硬时限,S005-FOD-01,4711.309791381228,14400.0,通过,T014
逐箱送达时刻复算,S005-HYG-01,4711.309791381228,4711.309791381228,通过,T014
硬时限,S005-HYG-01,4711.309791381228,18000.0,通过,T014
逐箱送达时刻复算,S008-FOD-01,5391.153475060363,5391.153475060363,通过,T014
硬时限,S008-FOD-01,5391.153475060363,10800.0,通过,T014
逐箱送达时刻复算,S008-HYG-01,5391.153475060363,5391.153475060363,通过,T014
硬时限,S008-HYG-01,5391.153475060363,14400.0,通过,T014
逐箱送达时刻复算,S008-MED-01,5391.153475060363,5391.153475060363,通过,T014
硬时限,S008-MED-01,5391.153475060363,7200.0,通过,T014
逐箱送达时刻复算,S008-WAT-01,5391.153475060363,5391.153475060363,通过,T014
硬时限,S008-WAT-01,5391.153475060363,7200.0,通过,T014
逐箱送达时刻复算,S008-WAT-02,5391.153475060363,5391.153475060363,通过,T014
硬时限,S008-WAT-02,5391.153475060363,7200.0,通过,T014
机型物理可行,T015,B,存在可行复算,通过,
载质量,T015,25.0,30.0,通过,
装载体积,T015,0.067,0.073,通过,
返航SOC,T015,0.42227360925822466,0.2,通过,
架次能耗复算,T015,2.3109055629671014,2.3109055629671014,通过,
返航时刻复算,T015,5228.686226848579,5228.686226848579,通过,
逐航段载荷递减,T015,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T015,B,B,通过,
电池机型兼容,T015,B,B,通过,
充电时间复算,T015,1668.059077285744,1668.059077285744,通过,
电池释放时刻,T015,6896.745304134323,6896.745304134323,通过,
逐箱送达时刻复算,S015-FOD-01,4617.339176340574,4617.339176340574,通过,T015
硬时限,S015-FOD-01,4617.339176340574,14400.0,通过,T015
逐箱送达时刻复算,S015-MED-01,4617.339176340574,4617.339176340574,通过,T015
硬时限,S015-MED-01,4617.339176340574,7200.0,通过,T015
逐箱送达时刻复算,S015-WAT-01,4617.339176340574,4617.339176340574,通过,T015
硬时限,S015-WAT-01,4617.339176340574,10800.0,通过,T015
机型物理可行,T016,A,存在可行复算,通过,
载质量,T016,17.0,25.0,通过,
装载体积,T016,0.039,0.06,通过,
返航SOC,T016,0.33751615604404317,0.2,通过,
架次能耗复算,T016,2.9811772978018056,2.9811772978018056,通过,
返航时刻复算,T016,4213.3315994193235,4213.3315994193235,通过,
逐航段载荷递减,T016,17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T016,A,A,通过,
电池机型兼容,T016,A,A,通过,
充电时间复算,T016,1361.228997142744,1361.228997142744,通过,
电池释放时刻,T016,5574.560596562067,5574.560596562067,通过,
逐箱送达时刻复算,S003-MED-01,3360.165600554299,3360.165600554299,通过,T016
硬时限,S003-MED-01,3360.165600554299,7200.0,通过,T016
逐箱送达时刻复算,S003-WAT-01,3360.165600554299,3360.165600554299,通过,T016
硬时限,S003-WAT-01,3360.165600554299,7200.0,通过,T016
机型物理可行,T017,C,存在可行复算,通过,
载质量,T017,64.0,80.0,通过,
装载体积,T017,0.17200000000000001,0.25,通过,
返航SOC,T017,0.23152778058349532,0.2,通过,
架次能耗复算,T017,6.147777755332037,6.147777755332037,通过,
返航时刻复算,T017,7933.458759999992,7933.458759999992,通过,
逐航段载荷递减,T017,64.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T017,C,C,通过,
电池机型兼容,T017,C,C,通过,
充电时间复算,T017,2498.356475402427,2498.356475402427,通过,
电池释放时刻,T017,10431.815235402419,10431.815235402419,通过,
逐箱送达时刻复算,S003-FOD-01,7143.01333094378,7143.01333094378,通过,T017
硬时限,S003-FOD-01,7143.01333094378,10800.0,通过,T017
逐箱送达时刻复算,S003-FOD-02,7143.01333094378,7143.01333094378,通过,T017
硬时限,S003-FOD-02,7143.01333094378,10800.0,通过,T017
逐箱送达时刻复算,S003-HYG-01,7143.01333094378,7143.01333094378,通过,T017
硬时限,S003-HYG-01,7143.01333094378,14400.0,通过,T017
逐箱送达时刻复算,S003-WAT-02,7143.01333094378,7143.01333094378,通过,T017
硬时限,S003-WAT-02,7143.01333094378,7200.0,通过,T017
逐箱送达时刻复算,S003-WAT-03,7143.01333094378,7143.01333094378,通过,T017
硬时限,S003-WAT-03,7143.01333094378,7200.0,通过,T017
逐箱送达时刻复算,S003-WAT-04,7143.01333094378,7143.01333094378,通过,T017
硬时限,S003-WAT-04,7143.01333094378,7200.0,通过,T017
机型物理可行,T018,B,存在可行复算,通过,
载质量,T018,14.0,30.0,通过,
装载体积,T018,0.063,0.073,通过,
返航SOC,T018,0.40752849673956404,0.2,通过,
架次能耗复算,T018,2.369886013041744,2.369886013041744,通过,
返航时刻复算,T018,5208.206409856096,5208.206409856096,通过,
逐航段载荷递减,T018,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T018,B,B,通过,
电池机型兼容,T018,B,B,通过,
充电时间复算,T018,1693.617272318089,1693.617272318089,通过,
电池释放时刻,T018,6901.823682174185,6901.823682174185,通过,
逐箱送达时刻复算,S002-FOD-02,4608.5412509837715,4608.5412509837715,通过,T018
硬时限,S002-FOD-02,4608.5412509837715,7200.0,通过,T018
逐箱送达时刻复算,S002-HYG-01,4608.5412509837715,4608.5412509837715,通过,T018
硬时限,S002-HYG-01,4608.5412509837715,10800.0,通过,T018
机型物理可行,T019,A,存在可行复算,通过,
载质量,T019,8.0,25.0,通过,
装载体积,T019,0.028,0.06,通过,
返航SOC,T019,0.37656693298514043,0.2,通过,
架次能耗复算,T019,2.805448801566868,2.805448801566868,通过,
返航时刻复算,T019,3902.105870045214,3902.105870045214,通过,
逐航段载荷递减,T019,8.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T019,A,A,通过,
电池机型兼容,T019,A,A,通过,
充电时间复算,T019,1310.4629871193174,1310.4629871193174,通过,
电池释放时刻,T019,5212.568857164531,5212.568857164531,通过,
逐箱送达时刻复算,S002-FOD-01,3178.5194025339106,3178.5194025339106,通过,T019
硬时限,S002-FOD-01,3178.5194025339106,7200.0,通过,T019
机型物理可行,T020,C,存在可行复算,通过,
载质量,T020,70.0,80.0,通过,
装载体积,T020,0.16,0.25,通过,
返航SOC,T020,0.4394450173139124,0.2,通过,
架次能耗复算,T020,4.484439861488701,4.484439861488701,通过,
返航时刻复算,T020,8334.029392485472,8334.029392485472,通过,
逐航段载荷递减,T020,70.000000|45.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T020,C,C,通过,
电池机型兼容,T020,C,C,通过,
充电时间复算,T020,2047.86912915319,2047.86912915319,通过,
电池释放时刻,T020,10381.898521638663,10381.898521638663,通过,
逐箱送达时刻复算,S005-MED-01,7828.641583937446,7828.641583937446,通过,T020
硬时限,S005-MED-01,7828.641583937446,10800.0,通过,T020
逐箱送达时刻复算,S005-WAT-01,7828.641583937446,7828.641583937446,通过,T020
硬时限,S005-WAT-01,7828.641583937446,10800.0,通过,T020
逐箱送达时刻复算,S005-WAT-02,7828.641583937446,7828.641583937446,通过,T020
硬时限,S005-WAT-02,7828.641583937446,10800.0,通过,T020
逐箱送达时刻复算,S005-WAT-03,7828.641583937446,7828.641583937446,通过,T020
硬时限,S005-WAT-03,7828.641583937446,10800.0,通过,T020
逐箱送达时刻复算,S011-FOD-01,7184.8836971337,7184.8836971337,通过,T020
硬时限,S011-FOD-01,7184.8836971337,14400.0,通过,T020
逐箱送达时刻复算,S011-MED-01,7184.8836971337,7184.8836971337,通过,T020
硬时限,S011-MED-01,7184.8836971337,10800.0,通过,T020
逐箱送达时刻复算,S011-WAT-01,7184.8836971337,7184.8836971337,通过,T020
硬时限,S011-WAT-01,7184.8836971337,10800.0,通过,T020
机型物理可行,T021,B,存在可行复算,通过,
载质量,T021,25.0,30.0,通过,
装载体积,T021,0.067,0.073,通过,
返航SOC,T021,0.47438608894156975,0.2,通过,
架次能耗复算,T021,2.102455644233721,2.102455644233721,通过,
返航时刻复算,T021,6768.986200403206,6768.986200403206,通过,
逐航段载荷递减,T021,25.000000|0.000000,非增且返程为0,通过,
