检查项,对象编号,计算值,允许值,是否通过,说明
装载体积,T001,0.156,0.25,通过,
返航SOC,T001,0.6752515297046948,0.2,通过,
架次能耗复算,T001,2.597987762362441,2.597987762362441,通过,
返航时刻复算,T001,1561.5538503101416,1561.5538503101416,通过,
逐航段载荷递减,T001,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T001,C,C,通过,
电池机型兼容,T001,C,C,通过,
充电时间复算,T001,1536.9550189731613,1536.9550189731613,通过,
电池释放时刻,T001,3098.508869283303,3098.508869283303,通过,
逐箱送达时刻复算,S006-FOD-01,1209.4219251550708,1209.4219251550708,通过,T001
逐箱送达时刻复算,S006-HYG-01,1209.4219251550708,1209.4219251550708,通过,T001
逐箱送达时刻复算,S006-MED-01,1209.4219251550708,1209.4219251550708,通过,T001
硬时限,S006-MED-01,1209.4219251550708,3600.0,通过,T001
逐箱送达时刻复算,S006-WAT-01,1209.4219251550708,1209.4219251550708,通过,T001
硬时限,S006-WAT-01,1209.4219251550708,3600.0,通过,T001
逐箱送达时刻复算,S006-WAT-02,1209.4219251550708,1209.4219251550708,通过,T001
逐箱送达时刻复算,S006-WAT-03,1209.4219251550708,1209.4219251550708,通过,T001
机型物理可行,T002,B,存在可行复算,通过,
载质量,T002,25.0,30.0,通过,
装载体积,T002,0.067,0.073,通过,
返航SOC,T002,0.5442011152687537,0.2,通过,
架次能耗复算,T002,1.8231955389249852,1.8231955389249852,通过,
返航时刻复算,T002,1555.3795060205198,1555.3795060205198,通过,
逐航段载荷递减,T002,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T002,B,B,通过,
电池机型兼容,T002,B,B,通过,
充电时间复算,T002,1456.7180668674937,1456.7180668674937,通过,
电池释放时刻,T002,3012.0975728880135,3012.0975728880135,通过,
逐箱送达时刻复算,S010-FOD-01,1085.2264196769265,1085.2264196769265,通过,T002
逐箱送达时刻复算,S010-MED-01,1085.2264196769265,1085.2264196769265,通过,T002
硬时限,S010-MED-01,1085.2264196769265,3600.0,通过,T002
逐箱送达时刻复算,S010-WAT-01,1085.2264196769265,1085.2264196769265,通过,T002
硬时限,S010-WAT-01,1085.2264196769265,3600.0,通过,T002
机型物理可行,T003,B,存在可行复算,通过,
载质量,T003,25.0,30.0,通过,
装载体积,T003,0.067,0.073,通过,
返航SOC,T003,0.5438102234425178,0.2,通过,
架次能耗复算,T003,1.8247591062299287,1.8247591062299287,通过,
返航时刻复算,T003,1510.472262686102,1510.472262686102,通过,
逐航段载荷递减,T003,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T003,B,B,通过,
电池机型兼容,T003,B,B,通过,
充电时间复算,T003,1457.3956126996359,1457.3956126996359,通过,
电池释放时刻,T003,2967.867875385738,2967.867875385738,通过,
逐箱送达时刻复算,S013-FOD-01,1062.7694646763844,1062.7694646763844,通过,T003
逐箱送达时刻复算,S013-MED-01,1062.7694646763844,1062.7694646763844,通过,T003
硬时限,S013-MED-01,1062.7694646763844,3600.0,通过,T003
逐箱送达时刻复算,S013-WAT-01,1062.7694646763844,1062.7694646763844,通过,T003
硬时限,S013-WAT-01,1062.7694646763844,3600.0,通过,T003
机型物理可行,T004,A,存在可行复算,通过,
载质量,T004,22.0,25.0,通过,
装载体积,T004,0.055,0.06,通过,
返航SOC,T004,0.3291799401952784,0.2,通过,
架次能耗复算,T004,3.0186902691212474,3.0186902691212474,通过,
返航时刻复算,T004,2003.7377015398852,2003.7377015398852,通过,
逐航段载荷递减,T004,22.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T004,A,A,通过,
电池机型兼容,T004,A,A,通过,
充电时间复算,T004,1372.066077746138,1372.066077746138,通过,
电池释放时刻,T004,3375.803779286023,3375.803779286023,通过,
逐箱送达时刻复算,S002-FOD-02,1283.8088507699426,1283.8088507699426,通过,T004
逐箱送达时刻复算,S002-WAT-04,1283.8088507699426,1283.8088507699426,通过,T004
机型物理可行,T005,A,存在可行复算,通过,
载质量,T005,20.0,25.0,通过,
装载体积,T005,0.051000000000000004,0.06,通过,
返航SOC,T005,0.27069754182317574,0.2,通过,
架次能耗复算,T005,3.281861061795709,3.281861061795709,通过,
返航时刻复算,T005,2762.864237781735,2762.864237781735,通过,
逐航段载荷递减,T005,20.000000|17.000000|3.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T005,A,A,通过,
电池机型兼容,T005,A,A,通过,
充电时间复算,T005,1448.0931956298714,1448.0931956298714,通过,
电池释放时刻,T005,4210.957433411606,4210.957433411606,通过,
逐箱送达时刻复算,S003-WAT-01,1598.8198966033342,1598.8198966033342,通过,T005
硬时限,S003-WAT-01,1598.8198966033342,7200.0,通过,T005
逐箱送达时刻复算,S007-MED-01,1141.352010376741,1141.352010376741,通过,T005
硬时限,S007-MED-01,1141.352010376741,3600.0,通过,T005
逐箱送达时刻复算,S015-MED-01,2052.0096107056606,2052.0096107056606,通过,T005
硬时限,S015-MED-01,2052.0096107056606,7200.0,通过,T005
机型物理可行,T006,A,存在可行复算,通过,
载质量,T006,22.0,25.0,通过,
装载体积,T006,0.055,0.06,通过,
返航SOC,T006,0.3299030874125467,0.2,通过,
架次能耗复算,T006,3.01543610664354,3.01543610664354,通过,
返航时刻复算,T006,2215.814471437835,2215.814471437835,通过,
逐航段载荷递减,T006,22.000000|14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T006,A,A,通过,
电池机型兼容,T006,A,A,通过,
充电时间复算,T006,1371.1259863636892,1371.1259863636892,通过,
电池释放时刻,T006,3586.940457801524,3586.940457801524,通过,
逐箱送达时刻复算,S002-WAT-01,1495.8856206678927,1495.8856206678927,通过,T006
硬时限,S002-WAT-01,1495.8856206678927,3600.0,通过,T006
逐箱送达时刻复算,S009-FOD-01,1095.8965519840763,1095.8965519840763,通过,T006
机型物理可行,T007,C,存在可行复算,通过,
载质量,T007,76.0,80.0,通过,
装载体积,T007,0.17,0.25,通过,
返航SOC,T007,0.635302225105445,0.2,通过,
架次能耗复算,T007,2.9175821991564397,2.9175821991564397,通过,
返航时刻复算,T007,1494.169061638226,1494.169061638226,通过,
逐航段载荷递减,T007,76.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T007,C,C,通过,
电池机型兼容,T007,C,C,通过,
充电时间复算,T007,1623.511845604869,1623.511845604869,通过,
电池释放时刻,T007,3117.680907243095,3117.680907243095,通过,
逐箱送达时刻复算,S001-HYG-02,1182.269530819113,1182.269530819113,通过,T007
逐箱送达时刻复算,S001-WAT-01,1182.269530819113,1182.269530819113,通过,T007
硬时限,S001-WAT-01,1182.269530819113,3600.0,通过,T007
逐箱送达时刻复算,S001-WAT-02,1182.269530819113,1182.269530819113,通过,T007
逐箱送达时刻复算,S001-WAT-06,1182.269530819113,1182.269530819113,通过,T007
逐箱送达时刻复算,S001-WAT-07,1182.269530819113,1182.269530819113,通过,T007
逐箱送达时刻复算,S001-WAT-08,1182.269530819113,1182.269530819113,通过,T007
机型物理可行,T008,A,存在可行复算,通过,
载质量,T008,20.0,25.0,通过,
装载体积,T008,0.051000000000000004,0.06,通过,
返航SOC,T008,0.33504585321027003,0.2,通过,
架次能耗复算,T008,2.992293660553785,2.992293660553785,通过,
返航时刻复算,T008,2793.9491389200994,2793.9491389200994,通过,
逐航段载荷递减,T008,20.000000|17.000000|14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T008,A,A,通过,
电池机型兼容,T008,A,A,通过,
充电时间复算,T008,1364.4403908266488,1364.4403908266488,通过,
电池释放时刻,T008,4158.389529746748,4158.389529746748,通过,
逐箱送达时刻复算,S001-MED-02,1211.3968400421284,1211.3968400421284,通过,T008
硬时限,S001-MED-02,1211.3968400421284,3600.0,通过,T008
逐箱送达时刻复算,S002-WAT-02,2074.020288150157,2074.020288150157,通过,T008
逐箱送达时刻复算,S009-MED-01,1674.0312194663404,1674.0312194663404,通过,T008
硬时限,S009-MED-01,1674.0312194663404,10800.0,通过,T008
机型物理可行,T009,C,存在可行复算,通过,
载质量,T009,70.0,80.0,通过,
装载体积,T009,0.20700000000000002,0.25,通过,
返航SOC,T009,0.25475211155858535,0.2,通过,
架次能耗复算,T009,5.961983107531317,5.961983107531317,通过,
返航时刻复算,T009,4187.761270536614,4187.761270536614,通过,
逐航段载荷递减,T009,70.000000|28.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T009,C,C,通过,
电池机型兼容,T009,C,C,通过,
充电时间复算,T009,2448.037091623065,2448.037091623065,通过,
电池释放时刻,T009,6635.798362159679,6635.798362159679,通过,
逐箱送达时刻复算,S003-FOD-02,3397.1757005599047,3397.1757005599047,通过,T009
逐箱送达时刻复算,S003-HYG-01,3397.1757005599047,3397.1757005599047,通过,T009
逐箱送达时刻复算,S003-WAT-04,3397.1757005599047,3397.1757005599047,通过,T009
逐箱送达时刻复算,S007-FOD-01,2865.912264788266,2865.912264788266,通过,T009
逐箱送达时刻复算,S007-HYG-01,2865.912264788266,2865.912264788266,通过,T009
逐箱送达时刻复算,S007-WAT-01,2865.912264788266,2865.912264788266,通过,T009
硬时限,S007-WAT-01,2865.912264788266,3600.0,通过,T009
逐箱送达时刻复算,S007-WAT-02,2865.912264788266,2865.912264788266,通过,T009
机型物理可行,T010,B,存在可行复算,通过,
载质量,T010,25.0,30.0,通过,
装载体积,T010,0.067,0.073,通过,
返航SOC,T010,0.31189657264333115,0.2,通过,
架次能耗复算,T010,2.7524137094266754,2.7524137094266754,通过,
返航时刻复算,T010,3433.2188123259307,3433.2188123259307,通过,
逐航段载荷递减,T010,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T010,B,B,通过,
电池机型兼容,T010,B,B,通过,
充电时间复算,T010,1859.3792740848928,1859.3792740848928,通过,
电池释放时刻,T010,5292.598086410823,5292.598086410823,通过,
逐箱送达时刻复算,S012-FOD-01,2781.7787476909593,2781.7787476909593,通过,T010
逐箱送达时刻复算,S012-MED-01,2781.7787476909593,2781.7787476909593,通过,T010
硬时限,S012-MED-01,2781.7787476909593,3600.0,通过,T010
逐箱送达时刻复算,S012-WAT-01,2781.7787476909593,2781.7787476909593,通过,T010
硬时限,S012-WAT-01,2781.7787476909593,3600.0,通过,T010
机型物理可行,T011,B,存在可行复算,通过,
载质量,T011,25.0,30.0,通过,
装载体积,T011,0.067,0.073,通过,
返航SOC,T011,0.4649029372680009,0.2,通过,
架次能耗复算,T011,2.1403882509279963,2.1403882509279963,通过,
返航时刻复算,T011,3425.1358355299008,3425.1358355299008,通过,
逐航段载荷递减,T011,25.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T011,B,B,通过,
电池机型兼容,T011,B,B,通过,
充电时间复算,T011,1594.1682420687985,1594.1682420687985,通过,
电池释放时刻,T011,5019.304077598699,5019.304077598699,通过,
逐箱送达时刻复算,S014-FOD-01,2797.814337441875,2797.814337441875,通过,T011
逐箱送达时刻复算,S014-MED-01,2797.814337441875,2797.814337441875,通过,T011
硬时限,S014-MED-01,2797.814337441875,3600.0,通过,T011
逐箱送达时刻复算,S014-WAT-01,2797.814337441875,2797.814337441875,通过,T011
硬时限,S014-WAT-01,2797.814337441875,3600.0,通过,T011
机型物理可行,T012,C,存在可行复算,通过,
载质量,T012,73.0,80.0,通过,
装载体积,T012,0.183,0.25,通过,
返航SOC,T012,0.43500773838191087,0.2,通过,
架次能耗复算,T012,4.519938092944713,4.519938092944713,通过,
返航时刻复算,T012,4119.962107362258,4119.962107362258,通过,
逐航段载荷递减,T012,73.000000|20.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T012,C,C,通过,
电池机型兼容,T012,C,C,通过,
充电时间复算,T012,2057.4832335058595,2057.4832335058595,通过,
电池释放时刻,T012,6177.445340868118,6177.445340868118,通过,
逐箱送达时刻复算,S001-FOD-03,3055.3750265647395,3055.3750265647395,通过,T012
逐箱送达时刻复算,S001-MED-01,3055.3750265647395,3055.3750265647395,通过,T012
硬时限,S001-MED-01,3055.3750265647395,3600.0,通过,T012
逐箱送达时刻复算,S001-WAT-03,3055.3750265647395,3055.3750265647395,通过,T012
逐箱送达时刻复算,S001-WAT-04,3055.3750265647395,3055.3750265647395,通过,T012
逐箱送达时刻复算,S001-WAT-05,3055.3750265647395,3055.3750265647395,通过,T012
逐箱送达时刻复算,S005-HYG-01,3616.001885735104,3616.001885735104,通过,T012
逐箱送达时刻复算,S005-WAT-02,3616.001885735104,3616.001885735104,通过,T012
机型物理可行,T013,A,存在可行复算,通过,
载质量,T013,22.0,25.0,通过,
装载体积,T013,0.055,0.06,通过,
返航SOC,T013,0.5126692975998697,0.2,通过,
架次能耗复算,T013,2.1929881608005863,2.1929881608005863,通过,
返航时刻复算,T013,3695.9280594814672,3695.9280594814672,通过,
逐航段载荷递减,T013,22.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T013,A,A,通过,
电池机型兼容,T013,A,A,通过,
充电时间复算,T013,1133.5299131201693,1133.5299131201693,通过,
电池释放时刻,T013,4829.457972601636,4829.457972601636,通过,
逐箱送达时刻复算,S005-FOD-01,3132.589547177343,3132.589547177343,通过,T013
逐箱送达时刻复算,S005-WAT-01,3132.589547177343,3132.589547177343,通过,T013
硬时限,S005-WAT-01,3132.589547177343,10800.0,通过,T013
机型物理可行,T014,A,存在可行复算,通过,
载质量,T014,17.0,25.0,通过,
装载体积,T014,0.039,0.06,通过,
返航SOC,T014,0.35111999405902306,0.2,通过,
架次能耗复算,T014,2.919960026734396,2.919960026734396,通过,
返航时刻复算,T014,4219.552172977714,4219.552172977714,通过,
逐航段载荷递减,T014,17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T014,A,A,通过,
电池机型兼容,T014,A,A,通过,
充电时间复算,T014,1343.5440077232702,1343.5440077232702,通过,
电池释放时刻,T014,5563.096180700984,5563.096180700984,通过,
逐箱送达时刻复算,S002-MED-01,3499.6233222077713,3499.6233222077713,通过,T014
硬时限,S002-MED-01,3499.6233222077713,3600.0,通过,T014
逐箱送达时刻复算,S002-WAT-03,3499.6233222077713,3499.6233222077713,通过,T014
机型物理可行,T015,B,存在可行复算,通过,
载质量,T015,14.0,30.0,通过,
装载体积,T015,0.063,0.073,通过,
返航SOC,T015,0.4096845364769576,0.2,通过,
架次能耗复算,T015,2.3612618540921697,2.3612618540921697,通过,
返航时刻复算,T015,5181.829911312578,5181.829911312578,通过,
逐航段载荷递减,T015,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T015,B,B,通过,
电池机型兼容,T015,B,B,通过,
充电时间复算,T015,1689.8801367732733,1689.8801367732733,通过,
电池释放时刻,T015,6871.710048085851,6871.710048085851,通过,
逐箱送达时刻复算,S002-FOD-01,4585.422873421232,4585.422873421232,通过,T015
逐箱送达时刻复算,S002-HYG-01,4585.422873421232,4585.422873421232,通过,T015
机型物理可行,T016,B,存在可行复算,通过,
载质量,T016,22.0,30.0,通过,
装载体积,T016,0.055,0.073,通过,
返航SOC,T016,0.5133210408889753,0.2,通过,
架次能耗复算,T016,1.9467158364440986,1.9467158364440986,通过,
返航时刻复算,T016,5271.9183548422925,5271.9183548422925,通过,
逐航段载荷递减,T016,22.000000|14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T016,B,B,通过,
电池机型兼容,T016,B,B,通过,
充电时间复算,T016,1510.2435291257761,1510.2435291257761,通过,
电池释放时刻,T016,6782.161883968069,6782.161883968069,通过,
逐箱送达时刻复算,S001-FOD-01,4385.839795425298,4385.839795425298,通过,T016
逐箱送达时刻复算,S009-WAT-01,4804.287539443183,4804.287539443183,通过,T016
硬时限,S009-WAT-01,4804.287539443183,10800.0,通过,T016
机型物理可行,T017,C,存在可行复算,通过,
载质量,T017,59.0,80.0,通过,
装载体积,T017,0.156,0.25,通过,
返航SOC,T017,0.230883681658843,0.2,通过,
架次能耗复算,T017,6.152930546729256,6.152930546729256,通过,
返航时刻复算,T017,6421.018546444728,6421.018546444728,通过,
逐航段载荷递减,T017,59.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T017,C,C,通过,
电池机型兼容,T017,C,C,通过,
充电时间复算,T017,2499.752023072507,2499.752023072507,通过,
电池释放时刻,T017,8920.770569517235,8920.770569517235,通过,
逐箱送达时刻复算,S004-FOD-01,5703.460326903507,5703.460326903507,通过,T017
逐箱送达时刻复算,S004-HYG-01,5703.460326903507,5703.460326903507,通过,T017
逐箱送达时刻复算,S004-MED-01,5703.460326903507,5703.460326903507,通过,T017
硬时限,S004-MED-01,5703.460326903507,7200.0,通过,T017
逐箱送达时刻复算,S004-WAT-01,5703.460326903507,5703.460326903507,通过,T017
硬时限,S004-WAT-01,5703.460326903507,7200.0,通过,T017
逐箱送达时刻复算,S004-WAT-02,5703.460326903507,5703.460326903507,通过,T017
逐箱送达时刻复算,S004-WAT-03,5703.460326903507,5703.460326903507,通过,T017
机型物理可行,T018,A,存在可行复算,通过,
载质量,T018,17.0,25.0,通过,
装载体积,T018,0.039,0.06,通过,
返航SOC,T018,0.33733736584587826,0.2,通过,
架次能耗复算,T018,2.9819818536935476,2.9819818536935476,通过,
返航时刻复算,T018,6421.018546444729,6421.018546444729,通过,
逐航段载荷递减,T018,17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T018,A,A,通过,
电池机型兼容,T018,A,A,通过,
充电时间复算,T018,1361.4614244003585,1361.4614244003585,通过,
电池释放时刻,T018,7782.479970845087,7782.479970845087,通过,
逐箱送达时刻复算,S003-MED-01,5567.677371429084,5567.677371429084,通过,T018
硬时限,S003-MED-01,5567.677371429084,7200.0,通过,T018
逐箱送达时刻复算,S003-WAT-02,5567.677371429084,5567.677371429084,通过,T018
机型物理可行,T019,A,存在可行复算,通过,
载质量,T019,22.0,25.0,通过,
装载体积,T019,0.055,0.06,通过,
返航SOC,T019,0.3147573007760165,0.2,通过,
架次能耗复算,T019,3.0835921465079257,3.0835921465079257,通过,
返航时刻复算,T019,6421.018546444729,6421.018546444729,通过,
逐航段载荷递减,T019,22.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T019,A,A,通过,
电池机型兼容,T019,A,A,通过,
充电时间复算,T019,1390.8155089911786,1390.8155089911786,通过,
电池释放时刻,T019,7811.834055435907,7811.834055435907,通过,
逐箱送达时刻复算,S003-FOD-01,5567.677371429084,5567.677371429084,通过,T019
逐箱送达时刻复算,S003-WAT-03,5567.677371429084,5567.677371429084,通过,T019
机型物理可行,T020,A,存在可行复算,通过,
载质量,T020,20.0,25.0,通过,
装载体积,T020,0.051000000000000004,0.06,通过,
返航SOC,T020,0.5010858046099382,0.2,通过,
架次能耗复算,T020,2.2451138792552783,2.2451138792552783,通过,
返航时刻复算,T020,6225.817387014312,6225.817387014312,通过,
逐航段载荷递减,T020,20.000000|17.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T020,A,A,通过,
电池机型兼容,T020,A,A,通过,
充电时间复算,T020,1148.5884540070801,1148.5884540070801,通过,
电池释放时刻,T020,7374.405841021392,7374.405841021392,通过,
逐箱送达时刻复算,S005-MED-01,5662.4788747101875,5662.4788747101875,通过,T020
硬时限,S005-MED-01,5662.4788747101875,10800.0,通过,T020
逐箱送达时刻复算,S005-WAT-03,5662.4788747101875,5662.4788747101875,通过,T020
逐箱送达时刻复算,S011-MED-01,5112.750305347545,5112.750305347545,通过,T020
硬时限,S011-MED-01,5112.750305347545,10800.0,通过,T020
机型物理可行,T021,C,存在可行复算,通过,
载质量,T021,45.0,80.0,通过,
装载体积,T021,0.129,0.25,通过,
返航SOC,T021,0.27049872854427526,0.2,通过,
架次能耗复算,T021,5.836010171645798,5.836010171645798,通过,
返航时刻复算,T021,6421.018546444728,6421.018546444728,通过,
逐航段载荷递减,T021,45.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T021,C,C,通过,
电池机型兼容,T021,C,C,通过,
充电时间复算,T021,2413.9194214874037,2413.9194214874037,通过,
电池释放时刻,T021,8834.937967932132,8834.937967932132,通过,
逐箱送达时刻复算,S008-FOD-01,5719.008085342743,5719.008085342743,通过,T021
逐箱送达时刻复算,S008-HYG-01,5719.008085342743,5719.008085342743,通过,T021
逐箱送达时刻复算,S008-MED-01,5719.008085342743,5719.008085342743,通过,T021
硬时限,S008-MED-01,5719.008085342743,7200.0,通过,T021
逐箱送达时刻复算,S008-WAT-01,5719.008085342743,5719.008085342743,通过,T021
硬时限,S008-WAT-01,5719.008085342743,7200.0,通过,T021
逐箱送达时刻复算,S008-WAT-02,5719.008085342743,5719.008085342743,通过,T021
机型物理可行,T022,A,存在可行复算,通过,
载质量,T022,22.0,25.0,通过,
装载体积,T022,0.055,0.06,通过,
返航SOC,T022,0.43162352891500777,0.2,通过,
架次能耗复算,T022,2.557694119882465,2.557694119882465,通过,
返航时刻复算,T022,6421.018546444729,6421.018546444729,通过,
逐航段载荷递减,T022,22.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T022,A,A,通过,
电池机型兼容,T022,A,A,通过,
充电时间复算,T022,1238.88941241049,1238.88941241049,通过,
电池释放时刻,T022,7659.907958855219,7659.907958855219,通过,
逐箱送达时刻复算,S015-FOD-01,5710.163919368654,5710.163919368654,通过,T022
逐箱送达时刻复算,S015-WAT-01,5710.163919368654,5710.163919368654,通过,T022
硬时限,S015-WAT-01,5710.163919368654,10800.0,通过,T022
机型物理可行,T023,B,存在可行复算,通过,
载质量,T023,14.0,30.0,通过,
装载体积,T023,0.063,0.073,通过,
返航SOC,T023,0.7482563080712579,0.2,通过,
架次能耗复算,T023,1.0069747677149685,1.0069747677149685,通过,
返航时刻复算,T023,6421.018546444729,6421.018546444729,通过,
逐航段载荷递减,T023,14.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T023,B,B,通过,
电池机型兼容,T023,B,B,通过,
充电时间复算,T023,1103.022399343153,1103.022399343153,通过,
电池释放时刻,T023,7524.040945787881,7524.040945787881,通过,
逐箱送达时刻复算,S001-FOD-02,6129.591783976853,6129.591783976853,通过,T023
逐箱送达时刻复算,S001-HYG-01,6129.591783976853,6129.591783976853,通过,T023
机型物理可行,T024,B,存在可行复算,通过,
载质量,T024,22.0,30.0,通过,
装载体积,T024,0.055,0.073,通过,
返航SOC,T024,0.7435700385573023,0.2,通过,
架次能耗复算,T024,1.0257198457707908,1.0257198457707908,通过,
返航时刻复算,T024,6421.0185464447295,6421.0185464447295,通过,
逐航段载荷递减,T024,22.000000|0.000000,非增且返程为0,通过,
实体机型兼容,T024,B,B,通过,
电池机型兼容,T024,B,B,通过,
充电时间复算,T024,1111.145266500676,1111.145266500676,通过,
电池释放时刻,T024,7532.163812945406,7532.163812945406,通过,
逐箱送达时刻复算,S011-FOD-01,6138.994983094437,6138.994983094437,通过,T024
逐箱送达时刻复算,S011-WAT-01,6138.994983094437,6138.994983094437,通过,T024
硬时限,S011-WAT-01,6138.994983094437,10800.0,通过,T024
无人机时间冲突,U01:T004->T013,2003.7377015398852,2003.7377015398852,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U01:T013->T019,4158.3895297467725,3695.9280594814672,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U02:T006->T014,2215.8144714378286,2215.814471437835,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U02:T014->T020,4219.552172977714,4219.552172977714,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U03:T005->T022,4452.42929229258,2762.864237781735,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U04:T008->T018,4158.3895297467725,2793.9491389200994,通过,下一架次开始不得早于前一架次返航
无人机时间冲突,U05:T003->T010,1510.4786830559879,1510.472262686102,通过,下一架次开始不得早于前一架次返航
